Date,SP500_Open,SP500_High,SP500_Low,SP500_Close,SP500_Volume,SP500_ATRPercentOfClose20,SP500_SQN25,SP500_SQN50,SP500_SQN100,SP500_SQN200,SP500_MACD,SP500_MACD_Avg,SP500_MACD_Diff,SP500_LinReg10,SP500_LinReg30,SP500_LinReg90,SP500_LinReg270
11/29/1954,34.54,34.54,34.54,34.54,0,0.480791637,2.291314605,2.207664827,2.406320424,3.555336663,0.550039935,0.447919931,0.102120004,34.43,34.2628172,33.5249011,33.31277955
11/30/1954,34.24,34.24,34.24,34.24,0,0.504562383,1.905990718,1.785060053,2.231475236,3.391833951,0.543571417,0.467050228,0.076521189,34.48981818,34.36021505,33.5986569,33.36778297
12/1/1954,33.99,33.99,33.99,33.99,0,0.51963534,1.818180166,1.699822731,1.990379103,3.325306171,0.512365924,0.476113367,0.036252557,34.44127273,34.41756989,33.6594652,33.41919667
12/2/1954,34.18,34.18,34.18,34.18,0,0.51870348,2.001154489,1.674238432,2.088070908,3.526284282,0.497234944,0.480337683,0.016897261,34.44745455,34.49043011,33.72654945,33.47153342
12/3/1954,34.49,34.49,34.49,34.49,0,0.533279811,2.158027289,1.716496475,2.278142964,3.5987326,0.504443036,0.485158753,0.019284283,34.49272727,34.60531183,33.80837118,33.52860735
12/6/1954,34.76,34.76,34.76,34.76,0,0.541518402,2.548313237,1.756068711,2.354755722,3.684688766,0.525880225,0.493303048,0.032577178,34.576,34.7368172,33.90042002,33.58862922
12/7/1954,34.92,34.92,34.92,34.92,0,0.534994865,2.995164138,1.713984695,2.373389769,3.710278888,0.54944634,0.504531706,0.044914633,34.66909091,34.87165591,33.99884493,33.6505464
12/8/1954,34.86,34.86,34.86,34.86,0,0.51772575,2.797134144,1.583185439,2.422313119,3.735935166,0.556861998,0.514997765,0.041864233,34.75836364,34.96954839,34.09577045,33.70859013
12/9/1954,34.69,34.69,34.69,34.69,0,0.518752484,2.289299398,1.353658196,2.379378265,3.665196296,0.542764727,0.520551157,0.02221357,34.78163636,35.02582796,34.18479365,33.76393577
12/10/1954,34.56,34.56,34.56,34.56,0,0.513476489,1.817552057,1.408726161,2.397467561,3.574501332,0.515164134,0.519473752,-0.004309619,34.80036364,35.0532043,34.26409035,33.81711986
12/13/1954,34.59,34.59,34.59,34.59,0,0.491716106,2.000011005,1.580795107,2.316045464,3.487596485,0.490062083,0.513591419,-0.023529335,34.82690909,35.05866667,34.34137241,33.8687391
12/14/1954,34.35,34.35,34.35,34.35,0,0.505328591,1.398448684,1.412843156,2.068180794,3.339042512,0.445665182,0.500006171,-0.054340989,34.70781818,35.00286022,34.40257143,33.91502228
12/15/1954,34.56,34.56,34.56,34.56,0,0.507527061,1.461533066,1.42318329,2.138945551,3.376013449,0.422554617,0.48451586,-0.061961244,34.60527273,34.96380645,34.46166056,33.96386743
12/16/1954,34.93,34.93,34.93,34.93,0,0.530006541,1.723622538,1.524342443,2.269674313,3.485038999,0.429148281,0.473442344,-0.044294064,34.63745455,34.99716129,34.52808303,34.01813639
12/17/1954,35.92,35.92,35.92,35.92,0,0.627435191,1.823956277,1.777959344,2.420842984,3.601955934,0.508398037,0.480433483,0.027964554,35.03272727,35.16539785,34.63981197,34.08642367
12/20/1954,35.33,35.33,35.33,35.33,0,0.689515948,1.217401181,1.427451742,2.080726547,3.295322716,0.517629065,0.487872599,0.029756466,35.20018182,35.23144086,34.72946276,34.14448462
12/21/1954,35.38,35.38,35.38,35.38,0,0.661180569,1.303965932,1.465119594,2.050777701,3.344865885,0.522951049,0.494888289,0.02806276,35.38581818,35.3075914,34.81503297,34.20341971
12/22/1954,35.34,35.34,35.34,35.34,0,0.634491797,1.20560636,1.610633877,1.95028952,3.305028193,0.517970255,0.499504682,0.018465573,35.52054545,35.37210753,34.89823443,34.26102146
12/23/1954,35.37,35.37,35.37,35.37,0,0.606496836,1.18355862,1.708911212,1.912679856,3.289057295,0.510558292,0.501715404,0.008842887,35.60545455,35.42830108,34.98669597,34.31921498
12/27/1954,35.07,35.07,35.07,35.07,0,0.623872354,1.103489294,1.532794886,1.804322867,3.124032301,0.475001246,0.496372573,-0.021371327,35.52363636,35.45163441,35.06043468,34.37285117
12/28/1954,35.43,35.43,35.43,35.43,0,0.637461001,1.308824915,1.978100435,1.948136738,3.224124071,0.47044799,0.491187656,-0.020739666,35.54436364,35.51498925,35.14634921,34.43109389
12/29/1954,35.74,35.74,35.74,35.74,0,0.643704004,1.404337781,2.244274964,2.124784073,3.369013369,0.486248739,0.490199873,-0.003951134,35.57836364,35.6008172,35.24419048,34.49428974
12/30/1954,35.74,35.74,35.74,35.74,0,0.611518804,1.141373221,2.172826108,2.347777163,3.373500111,0.493086947,0.490777287,0.002309659,35.57854545,35.67866667,35.33978755,34.55674894
12/31/1954,35.98,35.98,35.98,35.98,0,0.610419621,1.164368217,2.243399369,2.586241356,3.417756561,0.511970591,0.495015948,0.016954643,35.67127273,35.77696774,35.43789011,34.62193495
1/3/1955,36.75,36.75,36.75,36.75,0,0.672510287,1.328805399,2.361259793,2.681899861,3.526618682,0.582355549,0.512483868,0.06987168,36.17072727,35.94513978,35.56311355,34.69734099
1/4/1955,36.42,36.42,36.42,36.42,0,0.689978457,1.115510627,2.186146675,2.392381788,3.373814385,0.604539141,0.530894923,0.073644218,36.39290909,36.05075269,35.66471551,34.766325
1/5/1955,35.52,35.52,35.52,35.52,0,0.798777157,0.702461624,1.598553757,1.987438305,2.99568151,0.543235242,0.533362987,0.009872255,36.25472727,36.03167742,35.72097192,34.82088014
1/6/1955,35.04,35.04,35.04,35.04,0,0.837726495,0.574170096,1.437903623,1.724602108,2.904872699,0.450723809,0.516835151,-0.066111343,35.93509091,35.9691828,35.75462027,34.86704332
1/7/1955,35.33,35.33,35.33,35.33,0,0.830349266,0.619388765,1.56773544,1.698653821,3.040115719,0.39624079,0.492716279,-0.096475489,35.738,35.94963441,35.79084737,34.91648954
1/10/1955,35.79,35.79,35.79,35.79,0,0.842956904,0.681766183,1.704563216,1.816843089,3.173962268,0.385734257,0.471319874,-0.085585618,35.642,36.00329032,35.83197802,34.97132759
1/11/1955,35.68,35.68,35.68,35.68,0,0.818692719,0.491115036,1.727077484,1.787951854,3.086704699,0.364331881,0.449922276,-0.085590394,35.54072727,36.03432258,35.86860073,35.02378297
1/12/1955,35.58,35.58,35.58,35.58,0,0.793996864,0.359893091,1.788883652,1.721493321,3.017056074,0.3354345,0.427024721,-0.09159022,35.45327273,36.02531183,35.9018315,35.07571737
1/13/1955,35.43,35.43,35.43,35.43,0,0.778658989,0.314742332,1.664983518,1.643690833,2.957162269,0.297005675,0.401020912,-0.104015237,35.32272727,35.97195699,35.9297265,35.12442285
1/14/1955,35.28,35.28,35.28,35.28,0,0.764129637,0.326441453,1.34061929,1.679785858,2.82230812,0.251547129,0.371126155,-0.119579026,35.20527273,35.90294624,35.95100855,35.17042859
1/17/1955,34.58,34.58,34.58,34.58,0,0.841832531,0.039591832,0.815536501,1.434378204,2.479498235,0.157224369,0.328345798,-0.171121429,35.03818182,35.75868817,35.93875214,35.20498128
1/18/1955,34.8,34.8,34.8,34.8,0,0.826294266,0.130564635,0.960237988,1.605212061,2.525390906,0.099082897,0.282493218,-0.18341032,34.99945455,35.65976344,35.9343663,35.24057811
1/19/1955,34.96,34.96,34.96,34.96,0,0.804270264,0.323786328,0.892937826,1.694606365,2.551755182,0.065164845,0.239027543,-0.173862698,34.92436364,35.59154839,35.93643712,35.27719038
1/20/1955,35.13,35.13,35.13,35.13,0,0.784555196,0.303414555,0.906261162,1.716982256,2.706103656,0.051409507,0.201503936,-0.150094429,34.84254545,35.54064516,35.94914286,35.3162799
1/21/1955,35.44,35.44,35.44,35.44,0,0.782543815,0.273270433,1.01885647,1.962102665,2.750788016,0.064776014,0.174158352,-0.109382337,34.92090909,35.516,35.97601709,35.35842285
1/24/1955,35.52,35.52,35.52,35.52,0,0.753003524,-0.187020956,0.927630591,2.264541668,2.683201322,0.080891927,0.155505067,-0.07461314,35.11290909,35.488,36.00356288,35.39967938
1/25/1955,35.51,35.51,35.51,35.51,0,0.716962853,0.126943771,0.89180387,2.175534892,2.68024124,0.091798789,0.142763811,-0.050965023,35.29418182,35.45453763,36.03135043,35.44144458
1/26/1955,35.95,35.95,35.95,35.95,0,0.733974503,0.337610552,1.095847911,2.221785309,2.722758356,0.134397625,0.141090574,-0.006692949,35.61672727,35.45496774,36.08095971,35.48918109
1/27/1955,35.99,35.99,35.99,35.99,0,0.702057911,0.38161702,1.068265803,2.145455193,2.708588663,0.169432069,0.146758873,0.022673196,35.90290909,35.46415054,36.12610012,35.53763045
1/28/1955,36.19,36.19,36.19,36.19,0,0.690901105,0.471563181,1.122211012,2.149010571,2.690963721,0.210904273,0.159587953,0.05131632,36.19763636,35.51415054,36.1816337,35.5892322
1/31/1955,36.63,36.63,36.63,36.63,0,0.708531953,0.869728285,1.377829254,2.275652184,2.765076087,0.276092988,0.18288896,0.093204028,36.45472727,35.67784946,36.25784371,35.64670329
2/1/1955,36.72,36.72,36.72,36.72,0,0.683710489,0.728620562,1.40996868,2.2860085,2.862938759,0.331199896,0.212551147,0.118648749,36.67509091,35.80905376,36.33859585,35.70396556
2/2/1955,36.61,36.61,36.61,36.61,0,0.666499774,0.501595009,1.305800816,2.199722872,2.834118658,0.361825538,0.242406025,0.119419512,36.78472727,35.92066667,36.41610256,35.75768812
2/3/1955,36.44,36.44,36.44,36.44,0,0.659454689,0.407294213,1.051879934,2.029419343,2.826188352,0.368135364,0.267551893,0.100583471,36.77963636,36.00010753,36.48598291,35.80698538
2/4/1955,36.96,36.96,36.96,36.96,0,0.688014135,0.541093878,1.162399492,2.119844644,2.930696641,0.410365168,0.296114548,0.11425062,36.94472727,36.14043011,36.57928449,35.86395217
2/7/1955,36.96,36.96,36.96,36.96,0,0.653613428,0.14294997,1.028351549,2.115701624,2.895086299,0.43877467,0.324646572,0.114128097,37.04290909,36.25049462,36.66523565,35.92096952
2/8/1955,36.46,36.46,36.46,36.46,0,0.698016311,0.047027214,0.814320574,1.84910303,2.695525712,0.416146506,0.342946559,0.073199947,36.88781818,36.30892473,36.72184127,35.97053437
2/9/1955,36.75,36.75,36.75,36.75,0,0.69733853,0.82275122,1.060092658,1.849179656,2.835780021,0.41680938,0.357719123,0.059090257,36.86909091,36.41817204,36.78763858,36.02522537
2/10/1955,37.08,37.08,37.08,37.08,0,0.701074202,1.427040693,1.299455755,2.010424077,2.898564314,0.438903547,0.373956008,0.064947539,36.92872727,36.56277419,36.86859341,36.08384994
2/11/1955,37.15,37.15,37.15,37.15,0,0.674186806,1.283195427,1.247616757,1.952444336,2.793775745,0.456796089,0.390524024,0.066272065,36.99309091,36.7236129,36.95278632,36.14440235
2/14/1955,36.89,36.89,36.89,36.89,0,0.680231441,0.794101924,1.012058906,1.779406135,2.687189717,0.444868067,0.401392833,0.043475234,37.00327273,36.89524731,37.0251917,36.2007022
2/15/1955,36.89,36.89,36.89,36.89,0,0.646219869,0.877713272,0.90224653,1.712677843,2.705735126,0.43045303,0.407204872,0.023248158,37.01727273,37.04397849,37.09301587,36.25638486
2/16/1955,36.77,36.77,36.77,36.77,0,0.632230036,0.865006643,0.787025665,1.590334621,2.646436301,0.4046811,0.406700118,-0.002019018,36.95854545,37.11445161,37.15207326,36.30983381
2/17/1955,36.84,36.84,36.84,36.84,0,0.608977836,1.033185612,0.840474121,1.565352337,2.661839933,0.385461712,0.402452436,-0.016990725,36.88127273,37.15374194,37.20540904,36.36401121
2/18/1955,36.89,36.89,36.89,36.89,0,0.584521722,1.192526693,0.935094681,1.523269669,2.603692653,0.369999665,0.395961882,-0.025962217,36.90345455,37.20709677,37.25479609,36.4192158
2/21/1955,36.85,36.85,36.85,36.85,0,0.561325807,2.055348264,0.976168469,1.586546312,2.54525055,0.350478122,0.38686513,-0.036387008,36.91563636,37.27597849,37.29883516,36.47235288
2/23/1955,36.82,36.82,36.82,36.82,0,0.537767876,1.830163412,0.951040109,1.65429643,2.547687663,0.32879625,0.375251354,-0.046455104,36.82345455,37.32688172,37.3295409,36.52423316
2/24/1955,36.62,36.62,36.62,36.62,0,0.540977131,1.470471581,0.975511917,1.589838933,2.537487326,0.292107647,0.358622613,-0.066514965,36.70054545,37.3383871,37.34410745,36.57272571
2/25/1955,36.57,36.57,36.57,36.57,0,0.521467143,1.275339597,0.867119568,1.505792778,2.448796,0.256045549,0.3381072,-0.082061651,36.63345455,37.32683871,37.355558,36.61895066
2/28/1955,36.76,36.76,36.76,36.76,0,0.518676571,1.184906221,0.792444783,1.50885657,2.559529032,0.240030566,0.318491873,-0.078461307,36.67381818,37.32204301,37.37361905,36.66658877
3/1/1955,36.83,36.83,36.83,36.83,0,0.501309346,1.173880269,0.438035815,1.484057352,2.501196778,0.230331869,0.300859872,-0.070528003,36.70763636,37.26991398,37.39696459,36.71503594
3/2/1955,37.15,37.15,37.15,37.15,0,0.515210284,1.427518366,0.874235778,1.612087097,2.566911801,0.245635376,0.289814973,-0.044179597,36.85527273,37.25853763,37.42999512,36.76871778
3/3/1955,37.29,37.29,37.29,37.29,0,0.506383989,1.226364603,0.912849628,1.665604947,2.600234994,0.26599413,0.285050805,-0.019056674,37.01309091,37.26043011,37.46546764,36.82430504
3/4/1955,37.52,37.52,37.52,37.52,0,0.508766151,1.377982162,1.032475281,1.848195135,2.707669207,0.297261028,0.287492849,0.009768178,37.236,37.28780645,37.5034359,36.88186115
3/7/1955,37.28,37.28,37.28,37.28,0,0.518628238,0.964307414,0.904005285,1.814360262,2.602437489,0.299224995,0.289839278,0.009385717,37.34890909,37.28997849,37.5263956,36.93451114
3/8/1955,36.58,36.58,36.58,36.58,0,0.597805841,-0.021577867,0.70439845,1.540671107,2.315198783,0.241513289,0.280174081,-0.038660791,37.19072727,37.1967957,37.51662271,36.97571491
3/9/1955,36.22,36.22,36.22,36.22,0,0.62325651,-0.361346418,0.382631693,1.573680084,2.203569851,0.164827328,0.25710473,-0.092277402,36.91690909,37.05043011,37.48466178,37.01016619
3/10/1955,36.45,36.45,36.45,36.45,0,0.619907633,-0.10116784,0.345928247,1.716308716,2.286837268,0.121214939,0.229926772,-0.108711833,36.71527273,36.958,37.45513065,37.04761733
3/11/1955,35.82,35.82,35.82,35.82,0,0.687209703,-0.407479954,0.067004528,1.428566719,2.012714286,0.035407911,0.191023,-0.155615089,36.29527273,36.78507527,37.39701099,37.07434714
3/14/1955,34.96,34.96,34.96,34.96,0,0.791906722,-1.262028205,-0.383139702,1.072164339,1.775120864,-0.100827315,0.132652937,-0.233480252,35.65709091,36.51746237,37.31279121,37.08590105
3/15/1955,35.71,35.71,35.71,35.71,0,0.841523552,-0.675858121,-0.38228704,1.19446728,1.896878327,-0.146586226,0.076805104,-0.22339133,35.39018182,36.38227957,37.2679536,37.10812464
3/16/1955,35.98,35.98,35.98,35.98,0,0.830969031,-0.250799815,-0.142208798,1.288536014,1.962560994,-0.159228266,0.02959843,-0.188826696,35.34163636,36.29329032,37.23035653,37.13351838
3/17/1955,36.12,36.12,36.12,36.12,0,0.805740655,-0.338995246,0.292996406,1.330777769,2.007123378,-0.156150339,-0.007551324,-0.148599015,35.43327273,36.21950538,37.20337241,37.16058931
3/18/1955,36.18,36.18,36.18,36.18,0,0.772476087,-0.50265486,0.542212108,1.41068342,2.025542255,-0.147173042,-0.035475667,-0.111697374,35.65545455,36.14516129,37.17962882,37.18704114
3/21/1955,35.95,35.95,35.95,35.95,0,0.770536178,-0.676383089,0.30932967,1.343218934,1.979308896,-0.15680994,-0.059742522,-0.097067418,35.82327273,36.07797849,37.14427839,37.20925571
3/22/1955,36.17,36.17,36.17,36.17,0,0.757968947,-0.395233775,0.202430303,1.381015744,2.069281214,-0.14502335,-0.076798687,-0.068224663,35.99963636,36.04522581,37.12295971,37.23447424
3/23/1955,36.64,36.64,36.64,36.64,0,0.774971342,-0.114400138,0.454686003,1.561580623,2.434243203,-0.096643278,-0.080767606,-0.015875672,36.28872727,36.04387097,37.12176313,37.26755364
3/24/1955,36.93,36.93,36.93,36.93,0,0.769704914,0.112618735,0.622304396,1.717979132,2.572028432,-0.034503412,-0.071514767,0.037011355,36.70109091,36.09748387,37.12941636,37.30478611
3/25/1955,36.96,36.96,36.96,36.96,0,0.734684587,0.090599556,0.704287903,1.689305816,2.520093647,0.016968032,-0.053818207,0.070786239,36.97163636,36.17574194,37.13806838,37.34210332
3/28/1955,36.83,36.83,36.83,36.83,0,0.718062591,-0.00798837,0.716301983,1.457626021,2.411717604,0.046730924,-0.033708381,0.080439305,36.96309091,36.24294624,37.13988767,37.37663277
3/29/1955,36.85,36.85,36.85,36.85,0,0.68450293,0.024859619,1.103944341,1.342445363,2.403701331,0.071112324,-0.01274424,0.083856564,37.00945455,36.29741935,37.13601465,37.41126172
3/30/1955,36.52,36.52,36.52,36.52,0,0.70133451,-0.137320517,0.836401839,1.27315587,2.245817265,0.063079378,0.002420484,0.060658894,36.93363636,36.31027957,37.11544078,37.44098756
3/31/1955,36.58,36.58,36.58,36.58,0,0.673376148,0.003299039,0.788433777,1.191043191,2.197031463,0.06085323,0.014107033,0.046746197,36.87709091,36.32513978,37.09812943,37.47025885
4/1/1955,36.95,36.95,36.95,36.95,0,0.68336927,0.228299068,0.868084076,1.254431647,2.310152137,0.087931283,0.028871883,0.0590594,36.93527273,36.39283871,37.10479365,37.50459505
4/4/1955,36.83,36.83,36.83,36.83,0,0.667607108,0.062915643,0.672102363,1.206760372,2.252824875,0.098571566,0.04281182,0.055759746,36.864,36.44793548,37.10829548,37.53675167
4/5/1955,36.98,36.98,36.98,36.98,0,0.651935406,0.105273707,0.701559525,1.15841318,2.283354628,0.11775046,0.057799548,0.059950912,36.84054545,36.51978495,37.12377534,37.57116578
4/6/1955,37.17,37.17,37.17,37.17,0,0.64173104,0.036010262,0.790045394,1.191256491,2.323014948,0.146591468,0.075557932,0.071033536,36.93254545,36.61290323,37.145558,37.60753533
4/7/1955,37.34,37.34,37.34,37.34,0,0.629632716,0.051871882,0.671212231,1.265372855,2.34830561,0.181078395,0.096662024,0.08441637,37.11236364,36.712,37.16617827,37.6446612
4/11/1955,37.44,37.44,37.44,37.44,0,0.609908155,-0.017187409,0.697337566,1.262003199,2.332644187,0.214011703,0.12013196,0.093879743,37.31036364,36.81580645,37.1833431,37.68230313
4/12/1955,37.66,37.66,37.66,37.66,0,0.605236677,0.227296708,0.702414568,1.305812573,2.404837713,0.254925131,0.147090594,0.107834537,37.53218182,36.95458065,37.21181929,37.72273855
4/13/1955,37.71,37.71,37.71,37.71,0,0.580842021,0.682204147,0.529434347,1.38754811,2.392011735,0.288063285,0.175285132,0.112778152,37.73,37.09855914,37.24682051,37.76382014
4/14/1955,37.79,37.79,37.79,37.79,0,0.561216591,0.970809587,0.523746035,1.407911556,2.365710078,0.31712522,0.20365315,0.11347207,37.84254545,37.26834409,37.28895971,37.80577258
4/15/1955,37.96,37.96,37.96,37.96,0,0.553160069,0.932675349,0.652662983,1.414431085,2.483456169,0.349841833,0.232890887,0.116950947,37.95654545,37.46490323,37.33986569,37.84918109
4/18/1955,38.27,38.27,38.27,38.27,0,0.561747019,1.651755548,0.870274275,1.364515543,2.554254805,0.396217051,0.265556119,0.130660931,38.17636364,37.71180645,37.4007619,37.8948334
4/19/1955,38.22,38.22,38.22,38.22,0,0.540898888,2.940981604,0.619218226,1.288186433,2.435332942,0.424047012,0.297254298,0.126792714,38.28290909,37.93152688,37.45319658,37.93782916
4/20/1955,38.28,38.28,38.28,38.28,0,0.52088552,2.850864912,0.646852104,1.202948053,2.356149649,0.445804994,0.326964437,0.118840557,38.36436364,38.10612903,37.502779,37.98037502
4/21/1955,38.32,38.32,38.32,38.32,0,0.499543915,2.632235759,0.934149369,1.21816472,2.359697104,0.46096233,0.353764016,0.107198314,38.42672727,38.25083871,37.55205128,38.02357469
4/22/1955,38.01,38.01,38.01,38.01,0,0.519215909,1.963722594,0.638800325,1.22577859,2.275669507,0.442855259,0.371582264,0.071272994,38.35327273,38.358,37.57970696,38.0619836
4/25/1955,38.11,38.11,38.11,38.11,0,0.505080736,2.000573902,0.529480584,1.343997766,2.240699748,0.431599231,0.383585658,0.048013574,38.29781818,38.42578495,37.61371917,38.1011573
4/26/1955,38.31,38.31,38.31,38.31,0,0.503424576,2.572703737,0.589078958,1.340365618,2.294505855,0.433816313,0.393631789,0.040184524,38.31890909,38.44683871,37.66209524,38.14419298
4/27/1955,38.11,38.11,38.11,38.11,0,0.507003037,2.047139498,0.624056622,1.179840074,2.27475121,0.414655151,0.397836461,0.01681869,38.24545455,38.47090323,37.72125275,38.18505344
4/28/1955,37.68,37.68,37.68,37.68,0,0.544208903,1.073144783,0.407709141,0.956164127,2.133908337,0.360615435,0.390392256,-0.029776821,38.01763636,38.44292473,37.74689866,38.218978
4/29/1955,37.96,37.96,37.96,37.96,0,0.550065908,1.059652486,0.596011484,0.986286453,2.168664401,0.336503231,0.379614451,-0.04311122,37.92654545,38.44883871,37.78417338,38.25653957
5/2/1955,38.04,38.04,38.04,38.04,0,0.531978885,1.108232624,0.599591252,1.029788028,2.230635139,0.320158875,0.367723336,-0.047564461,37.92509091,38.45703226,37.82216606,38.2925505
5/3/1955,37.7,37.7,37.7,37.7,0,0.555030582,0.854827615,0.410305801,0.980019384,2.164554847,0.276582427,0.349495154,-0.072912727,37.80872727,38.39475269,37.84398535,38.32338855
5/4/1955,37.64,37.64,37.64,37.64,0,0.536089806,0.774919792,0.401279634,1.005220709,2.195359711,0.234503073,0.326496738,-0.091993664,37.712,38.32823656,37.8548083,38.35447424
5/5/1955,37.82,37.82,37.82,37.82,0,0.530658363,1.346577523,0.498329281,1.048257431,2.182041981,0.213221494,0.303841689,-0.090620195,37.72036364,38.3064086,37.87961661,38.38737051
5/6/1955,37.89,37.89,37.89,37.89,0,0.512431362,1.354364576,0.629379417,1.151542017,2.129596843,0.199702063,0.283013764,-0.083311701,37.71818182,38.3051828,37.91262271,38.42184939
5/9/1955,37.93,37.93,37.93,37.93,0,0.491569288,1.072379483,0.672489038,1.096306669,2.127143507,0.190024992,0.264416009,-0.074391018,37.75636364,38.30483871,37.9458022,38.45658986
5/10/1955,37.85,37.85,37.85,37.85,0,0.47854589,1.126385255,0.544754762,0.956807306,2.097570061,0.173895948,0.246311997,-0.072416049,37.81672727,38.27941935,37.97921368,38.49086347
5/11/1955,37.42,37.42,37.42,37.42,0,0.517298606,0.448839457,0.303934069,0.52726477,1.927093695,0.124975518,0.222044701,-0.097069183,37.71363636,38.19419355,38.00957021,38.51864863
5/12/1955,37.2,37.2,37.2,37.2,0,0.523909897,0.043156442,0.052238493,0.663807186,1.851399934,0.067673466,0.191170454,-0.123496988,37.48618182,38.05537634,38.02248596,38.54108186
5/13/1955,37.44,37.44,37.44,37.44,0,0.526575207,0.110112691,0.098490328,0.722776736,1.875759152,0.041152787,0.161166921,-0.120014134,37.42381818,37.94662366,38.02532112,38.56620282
5/16/1955,37.02,37.02,37.02,37.02,0,0.562647946,-0.363598217,-0.200025887,0.595587697,1.707679307,-0.013598773,0.126213782,-0.139812555,37.26072727,37.80369892,37.99772405,38.58352658
5/17/1955,36.97,36.97,36.97,36.97,0,0.542000693,-0.620659587,-0.114370898,0.569248215,1.663048582,-0.060328928,0.08890524,-0.149234168,37.068,37.64597849,37.97293529,38.59964084
5/18/1955,37.28,37.28,37.28,37.28,0,0.55219628,-0.362068857,0.368758896,0.771305048,1.753646888,-0.071524018,0.056819388,-0.128343406,37.01018182,37.53668817,37.97071795,38.62030122
5/19/1955,37.49,37.49,37.49,37.49,0,0.549655467,-0.24262671,0.655802676,0.719527003,1.812348117,-0.062727874,0.032909936,-0.09563781,37.08054545,37.46477419,37.97414408,38.64401722
5/20/1955,37.74,37.74,37.74,37.74,0,0.551835037,-0.170102256,0.661200314,0.696061137,1.91080688,-0.035178442,0.01929226,-0.054470702,37.26927273,37.43384946,37.98494994,38.66936914
5/23/1955,37.48,37.48,37.48,37.48,0,0.562565143,-0.663235239,0.891143231,0.61087748,1.973610084,-0.033933975,0.008647013,-0.042580988,37.38436364,37.37402151,37.97947497,38.69043843
5/24/1955,37.46,37.46,37.46,37.46,0,0.537391738,-0.638142187,1.52588726,0.525565629,2.054664625,-0.034167695,8.41E-05,-0.034251767,37.50109091,37.32606452,37.9682906,38.71352713
5/25/1955,37.6,37.6,37.6,37.6,0,0.527238292,-0.563215063,1.267767069,0.323847826,2.01664018,-0.022793343,-0.004491411,-0.018301932,37.60145455,37.30049462,37.94607326,38.73851005
5/26/1955,37.85,37.85,37.85,37.85,0,0.530593178,-0.372667965,1.249770718,0.519365976,1.978384798,0.00632096,-0.002328937,0.008649897,37.73436364,37.31268817,37.93746032,38.76603991
5/27/1955,37.93,37.93,37.93,37.93,0,0.513546116,-0.052790583,1.209190268,0.898239411,2.039211451,0.035441044,0.005225059,0.030215985,37.90745455,37.34597849,37.93366545,38.79447642
5/31/1955,37.91,37.91,37.91,37.91,0,0.49076402,-0.15572157,1.155411916,1.087283929,1.995768666,0.056256596,0.015431367,0.04082523,37.96290909,37.3975914,37.93059829,38.82190105
6/1/1955,37.96,37.96,37.96,37.96,0,0.472197597,-0.287801565,1.363897582,0.999529166,1.916478191,0.075912581,0.027527609,0.048384971,37.97709091,37.45453763,37.93456899,38.8509031
6/2/1955,38.01,38.01,38.01,38.01,0,0.454574842,-0.072847287,1.255168164,0.854478388,1.907910797,0.094436072,0.040909302,0.05352677,38.01654545,37.52350538,37.9406569,38.88090392
6/3/1955,38.37,38.37,38.37,38.37,0,0.474706027,0.63961547,1.194549036,1.01895379,1.998875072,0.136590533,0.060045548,0.076544985,38.18254545,37.64255914,37.96043468,38.91521881
6/6/1955,39.69,39.69,39.69,39.69,0,0.602261193,1.04421593,1.439675033,1.387852323,2.194845741,0.27336009,0.102708456,0.170651634,38.80654545,37.90810753,38.04559463,38.96721853
6/7/1955,39.96,39.96,39.96,39.96,0,0.602066051,1.144709725,1.549032502,1.523297178,2.238081237,0.398938973,0.16195456,0.236984413,39.36545455,38.20374194,38.14070574,39.02398141
6/8/1955,39.22,39.22,39.22,39.22,0,0.677094121,0.862159556,1.175581991,1.312180494,2.107443116,0.433749335,0.216313515,0.21743582,39.52945455,38.40688172,38.20500611,39.06773514
6/9/1955,39.01,39.01,39.01,39.01,0,0.6736183,0.775806196,1.060391075,1.530493175,2.09622638,0.439327261,0.260916264,0.178410997,39.55290909,38.56417204,38.26768498,39.10929862
6/10/1955,39.25,39.25,39.25,39.25,0,0.66659764,0.802689007,1.352596396,1.528147049,2.215690994,0.457836151,0.300300241,0.15753591,39.63236364,38.71744086,38.34111111,39.15385705
6/13/1955,39.62,39.62,39.62,39.62,0,0.674047438,0.949159901,1.480195595,1.581124366,2.316208257,0.496635583,0.33956731,0.157068273,39.77927273,38.92619355,38.4264127,39.20308706
6/14/1955,39.67,39.67,39.67,39.67,0,0.645839968,0.953488441,1.335533293,1.538327889,2.301793631,0.525362937,0.376726435,0.148636502,39.84727273,39.13591398,38.50791697,39.2512076
6/15/1955,39.89,39.89,39.89,39.89,0,0.637739984,1.112997195,1.499155735,1.502402727,2.448710065,0.559432938,0.413267736,0.146165203,39.90527273,39.34036559,38.60822711,39.30241219
6/16/1955,39.96,39.96,39.96,39.96,0,0.613550439,1.444752487,1.457939244,1.496286355,2.64905177,0.585334701,0.447681129,0.137653572,39.89218182,39.53556989,38.70945055,39.35499959
6/17/1955,40.1,40.1,40.1,40.1,0,0.598294309,1.677678873,1.429979533,1.542704652,2.620470418,0.610125715,0.480170046,0.129955669,39.89309091,39.74556989,38.80348474,39.40882411
