Date,XLV_Open,XLV_High,XLV_Low,XLV_Close,XLV_Volume,XLV_ATRPercentOfClose20,XLV_SQN25,XLV_SQN50,XLV_SQN100,XLV_SQN200,XLV_MACD,XLV_MACD_Avg,XLV_MACD_Diff,XLV_LinReg10,XLV_LinReg30,XLV_LinReg90,XLV_LinReg270
6/13/2017, 77.49, 77.68, 77.31, 77.58, 5592460, 0.699016282724011, 1.16789360823531, 1.31414263365123, 1.99549477379629, 0, 0.616218556694122, 0.514714625631789, 0.101503931062333, 77.6036363636367, 77.1233548387094, 76.5409743589744, 77.1915755372946
6/14/2017, 77.71, 78.17, 77.68, 77.95, 6782257, 0.698758166171165, 1.30480047128344, 1.42543772986824, 2.13628200052456, 0, 0.651128126271502, 0.541997325759731, 0.10913080051177, 77.6730909090913, 77.3527096774191, 76.5968522588523, 77.2734559850955
6/15/2017, 77.65, 77.93, 77.44, 77.87, 8185992, 0.697249121617956, 1.39919420790172, 1.40949241425158, 2.20576427088217, 0, 0.664676898717943, 0.566533240351374, 0.098143658366569, 77.7809090909095, 77.5338924731181, 76.6462271062272, 77.3498337147216
6/16/2017, 77.66, 77.85, 77.28, 77.69, 14165188, 0.701892774428765, 1.26454674753881, 1.43696645768197, 2.31720348209386, 0, 0.653358393954122, 0.583898271071923, 0.0694601228821983, 77.8747272727277, 77.7103440860213, 76.6846227106227, 77.4174872563718
6/19/2017, 77.8, 78.57, 77.76, 78.5, 8294402, 0.715968753670092, 1.67391056233701, 1.63578929435522, 2.32916523327376, 0, 0.701660324478709, 0.607450681753281, 0.0942096427254286, 78.1896363636368, 77.9760645161288, 76.751496947497, 77.510450928382
6/20/2017, 78.49, 79.19, 78.46, 78.76, 7697165, 0.724268280916037, 1.57338327424282, 1.67838170465849, 2.58137588203318, 0, 0.752248329026713, 0.636410211207967, 0.115838117818746, 78.485454545455, 78.2271182795697, 76.8303565323566, 77.6091960017384
6/21/2017, 78.92, 79.8, 78.87, 79.76, 9481247, 0.74462388809804, 2.10056761472357, 2.00427164497988, 2.62797952985675, 0, 0.863082254766297, 0.681744619919633, 0.181337634846664, 79.0732727272731, 78.5900215053761, 76.9508815628816, 77.7382709015809
6/22/2017, 79.89, 81.08, 79.86, 80.59, 12341085, 0.782003241704488, 3.50447404874848, 2.27074530288043, 2.90213202618222, 0, 1.00629308257061, 0.746654312449828, 0.259638770120779, 79.7652727272732, 79.0166666666664, 77.1116776556777, 77.8908949579831
6/23/2017, 80.49, 80.64, 80.17, 80.47, 8779612, 0.773214355492935, 3.18443661562244, 2.22453325599221, 2.66842770921829, 0, 1.09745492107746, 0.816814434175354, 0.280640486902103, 80.3240000000004, 79.397075268817, 77.2738217338217, 78.0349159779614
6/26/2017, 80.7, 80.7, 80.27, 80.39, 7434432, 0.762029247757067, 2.97761729658361, 2.27590267265985, 2.50008421234738, 0, 1.14998963875574, 0.883449475091431, 0.26654016366431, 80.6741818181822, 79.7260215053761, 77.4444566544567, 78.171952309985
6/27/2017, 80.39, 80.49, 79.64, 79.66, 8428044, 0.783913565978297, 2.21335100238566, 1.85745300361745, 2.27466145045143, 0, 1.11981040458625, 0.930721660990395, 0.189088743595852, 80.6421818181822, 79.9620430107525, 77.5760293040293, 78.2812035185925
6/28/2017, 79.92, 80.28, 79.88, 80.08, 8674235, 0.779523313343401, 2.27547466547252, 2.39972928124108, 2.28973884345287, 0, 1.11690860682285, 0.967959050156885, 0.148949556665962, 80.7158181818185, 80.2069247311826, 77.7237142857143, 78.4006189352216
6/29/2017, 79.99, 80.06, 78.86, 79.35, 8445842, 0.824234600956681, 1.68211486829927, 1.98347628734813, 2.04594062287465, 0, 1.04367319710138, 0.983101879545785, 0.0605713175555993, 80.4050909090912, 80.2635053763439, 77.8421196581197, 78.4931793548387
6/30/2017, 79.66, 79.66, 79.24, 79.24, 7817416, 0.810611620477246, 1.46532191550288, 1.79170924829526, 1.99788199993553, 0, 0.965626386668887, 0.979606780970405, -0.013980394301518, 79.9396363636366, 80.2967741935481, 77.9493455433456, 78.5794438095238
7/3/2017, 79.51, 79.75, 79.37, 79.38, 5904203, 0.80084683253069, 1.60455563424841, 2.03514420445284, 2.06423408189249, 0, 0.90464240257883, 0.96461390529209, -0.0599715027132606, 79.6000000000003, 80.3332903225804, 78.0707643467644, 78.6674765654293
7/5/2017, 79.49, 79.95, 79.21, 79.85, 8955511, 0.802663249692823, 1.86037854819259, 1.96462319333928, 2.10181233986596, 0, 0.884046490228158, 0.948500422279304, -0.0644539320511458, 79.4267272727275, 80.4147096774191, 78.2170940170941, 78.7674864665354
7/6/2017, 79.51, 79.66, 78.71, 78.82, 6421711, 0.84481131011892, 1.12718207853923, 1.39281499584169, 1.75289693449393, 0, 0.775670245620333, 0.91393438694751, -0.138264141327177, 79.0381818181821, 80.3523010752686, 78.3226862026863, 78.8327252906976
7/7/2017, 79.1, 79.31, 78.9, 79.22, 4371418, 0.829444914041841, 0.979535035220302, 1.38380238065228, 1.7362948722659, 0, 0.713829367416253, 0.873913383041258, -0.160084015625006, 79.0050909090911, 80.33176344086, 78.4397338217338, 78.9082230172928
7/10/2017, 79.25, 79.28, 78.87, 79.07, 3580016, 0.81539388878051, 0.713192928027284, 1.27693015209437, 1.56486498752339, 0, 0.645277917342796, 0.828186289901566, -0.18290837255877, 78.9709090909093, 80.2932903225804, 78.5637924297924, 78.9768984145625
7/11/2017, 79.02, 79.19, 78.58, 78.98, 4117501, 0.814124272557371, 0.773732931056656, 1.17873364980246, 1.36311419559168, 0, 0.577036434608971, 0.777956318843047, -0.200919884234076, 78.9660000000001, 80.214451612903, 78.6761440781441, 79.0407945870923
7/12/2017, 79.37, 79.78, 79.35, 79.52, 8808227, 0.818467785390494, 1.07132118334953, 1.28279227432732, 1.51116271228661, 0, 0.560071894750749, 0.734379434024587, -0.174307539273839, 79.0785454545456, 80.1768602150535, 78.8162173382174, 79.1189485076327
7/13/2017, 79.59, 79.84, 79.05, 79.59, 9437737, 0.826489890432712, 1.01164268200019, 1.23585643465109, 1.50211956244581, 0, 0.545982048482884, 0.696699956916247, -0.150717908433363, 79.3069090909093, 80.1440215053761, 78.9501807081808, 79.1969049489394
7/14/2017, 79.76, 80.3, 79.6, 80.13, 5749986, 0.824177135411987, 1.3214735901734, 1.53435735967164, 1.5398196060448, 0, 0.571797900569521, 0.671719545646902, -0.0999216450773803, 79.6025454545456, 80.2130537634406, 79.0929816849817, 79.288543946932
7/17/2017, 80.23, 80.28, 79.82, 79.84, 5743659, 0.814619841777736, 0.983476163149447, 1.2767037354128, 1.49550540305529, 0, 0.562373876984168, 0.649850411914355, -0.0874765349301869, 79.7334545454547, 80.2579139784943, 79.226, 79.369091503268
7/18/2017, 79.74, 79.98, 79.36, 79.9, 8042690, 0.812106204745404, 1.05396950921953, 1.31034678250407, 1.38204828602099, 0, 0.553367888397545, 0.630553907210993, -0.0771860188134476, 79.8803636363638, 80.2801075268814, 79.3674114774115, 79.4490918849291
7/19/2017, 80.24, 80.55, 80.24, 80.55, 8177869, 0.805622861219116, 1.22433286403189, 1.67973496299462, 1.43509532315571, 0, 0.591857579523165, 0.622814641673427, -0.0309570621502627, 80.3174545454547, 80.3546881720428, 79.5405958485959, 79.5456013963821
7/20/2017, 80.74, 81.21, 80.61, 81.08, 8276829, 0.801039410429697, 1.27277776222865, 1.80179855497311, 1.46397894342434, 0, 0.657547706991693, 0.62976125473708, 0.0277864522546124, 80.6934545454548, 80.4876774193545, 79.7322661782662, 79.6546449796685
7/21/2017, 80.91, 81.11, 80.85, 80.99, 4796849, 0.777884450274822, 1.2698186200667, 1.85497146325287, 1.48181057236046, 0, 0.694341422734908, 0.642677288336646, 0.051664134398262, 80.9950909090911, 80.5696774193545, 79.91, 79.7581685508736
7/24/2017, 80.92, 81.04, 80.61, 80.96, 4476835, 0.765820387183424, 1.33962672160918, 1.8305260263137, 1.30568398835159, 0, 0.712862522844461, 0.656714335238209, 0.0561481876062515, 81.1598181818183, 80.6567956989244, 80.1036141636142, 79.8580425531915
7/25/2017, 81.15, 81.21, 80.26, 80.38, 8485963, 0.791873321958838, 0.779623384052129, 1.65811905377351, 1.21859563544955, 0, 0.672981760561683, 0.659967820302904, 0.0130139402587792, 81.0030909090911, 80.6414623655911, 80.2522295482296, 79.9389431625213
7/26/2017, 80.2, 80.28, 79.89, 80.11, 4964146, 0.785398061891135, 0.561006891066877, 1.41469499096372, 1.07820353547936, 0, 0.612528379735451, 0.650479932189413, -0.0379515524539621, 80.7847272727275, 80.5834408602148, 80.3703907203907, 80.0101063725008
7/27/2017, 80.19, 80.19, 79.23, 79.56, 12536833, 0.811617983926519, -0.0703753347974974, 1.32253409657881, 1.0138504748731, 0, 0.514309595558359, 0.623245864863202, -0.108936269304843, 80.358181818182, 80.4639784946234, 80.4582173382174, 80.0640850815851
7/28/2017, 79.59, 80.06, 79.25, 79.96, 6426095, 0.817830295912133, -0.266117163857914, 1.88533296365805, 1.25004459838257, 0, 0.463405310569954, 0.591277754004553, -0.127872443434599, 80.1794545454547, 80.3795483870964, 80.5473284493285, 80.1275277777778
7/31/2017, 80.06, 80.22, 79.88, 79.89, 5516781, 0.798898797572631, -0.244382562263399, 1.7482521039458, 1.1591765598813, 0, 0.412658018222118, 0.555553806848066, -0.142895788625948, 79.9278181818184, 80.2607526881718, 80.6297948717949, 80.1873112895608
8/1/2017, 80.18, 80.18, 79.61, 79.71, 8678807, 0.796422327075319, -0.288746499398041, 1.60924409201476, 1.01537762619978, 0, 0.353837113753315, 0.515210468229115, -0.161373354475801, 79.6232727272728, 80.1589247311825, 80.6953186813187, 80.2405647190384
8/2/2017, 79.7, 79.7, 79.25, 79.53, 7718482, 0.787233528311517, -0.0478464793933065, 1.47505322322378, 0.89957329254182, 0, 0.289361053400242, 0.470040585263341, -0.180679531863099, 79.3969090909092, 80.0437849462363, 80.7498632478633, 80.2874866703439
8/3/2017, 79.57, 79.82, 79.31, 79.66, 8003584, 0.77866242005127, -0.187642572295434, 1.43312043649334, 0.945982776882271, 0, 0.245918430007933, 0.425216154212259, -0.179297724204326, 79.377090909091, 80.0068387096772, 80.8106959706961, 80.3365626700527
8/4/2017, 80.03, 80.03, 79.38, 79.48, 3930128, 0.782295369429038, 0.0786999315045393, 1.30394852720839, 0.9750730655026, 0, 0.194720723019572, 0.379117067973722, -0.18439634495415, 79.3545454545455, 80.0030322580643, 80.8609841269842, 80.379489932886
8/7/2017, 79.4, 79.66, 79.33, 79.65, 4583270, 0.762310033447696, 0.221281212275891, 1.24100530052306, 0.796716784340634, 0, 0.165950773407374, 0.336483809060452, -0.170533035653078, 79.4670909090909, 80.0199569892471, 80.9155286935288, 80.4256927152319
8/8/2017, 79.55, 79.69, 79.12, 79.28, 4423268, 0.763522886678904, -0.0376556886020248, 1.15809794468099, 0.908963838357944, 0, 0.112003368173802, 0.291587720883122, -0.17958435270932, 79.4072727272728, 79.9898924731181, 80.9503931623933, 80.4609114674103
8/9/2017, 79.09, 79.45, 78.95, 79.37, 4886488, 0.756022297254735, -0.234949819259563, 1.22774057255967, 1.134403013747, 0, 0.0756399781113402, 0.248398172328766, -0.172758194217426, 79.3845454545455, 79.9297419354837, 80.9810744810746, 80.497456140351
8/10/2017, 79.13, 79.2, 78.37, 78.38, 7054677, 0.791084654841195, -0.219453895539253, 0.757341573418432, 0.883451565494995, 0, -0.0326862104345906, 0.192181295776095, -0.224867506210685, 78.9501818181818, 79.7738494623654, 80.9661440781441, 80.5073287496818
8/11/2017, 78.42, 78.99, 78.42, 78.6, 8318560, 0.788230973080537, -0.318511502310971, 0.572362956843596, 1.10446739440622, 0, -0.0996348059001093, 0.133818075440854, -0.233452881340963, 78.7361818181818, 79.6081720430106, 80.9570402930404, 80.5224281524928
8/14/2017, 78.94, 79.25, 78.94, 79.13, 3955758, 0.784875606722151, 0.0430838095935819, 0.578006135318089, 1.22441360416277, 0, -0.108672767522364, 0.0853199068482102, -0.193992674370574, 78.7654545454546, 79.5072473118277, 80.9629010989012, 80.5505285359803
8/15/2017, 79.23, 79.39, 79.11, 79.13, 4653777, 0.763324231289367, 0.0892972026960036, 0.652934812944321, 1.28894154439203, 0, -0.114515355488265, 0.0453528543809151, -0.15986820986918, 78.8001818181819, 79.4163655913977, 80.9680024420025, 80.5777992813981
8/16/2017, 79.26, 79.5, 79.17, 79.35, 3756895, 0.746461929437066, -0.0777695288160277, 0.788450917850037, 1.33225399540777, 0, -0.100238005826355, 0.016234682339461, -0.116472688165816, 78.9065454545456, 79.3863440860213, 80.9820561660563, 80.6098169797631
8/17/2017, 79.1, 79.44, 78.33, 78.36, 7133350, 0.788925043335753, -0.568974245495387, 0.378270938479231, 0.999282229695792, 0, -0.166884093631694, -0.02038907285477, -0.146495020776924, 78.7067272727273, 79.1652688172041, 80.9461050061051, 80.6161046095057
8/18/2017, 78.07, 78.53, 77.95, 78, 8434552, 0.790117411230771, -1.02665366319882, 0.334280569852052, 0.893876682632442, 0, -0.245915825175672, -0.0654944233189504, -0.180421401856722, 78.4174545454546, 78.9281505376342, 80.8891990231991, 80.6130864779875
8/21/2017, 77.93, 78.45, 77.82, 78.35, 10268993, 0.787462669715382, -0.702427668276328, 0.28122609010676, 0.971712154044522, 0, -0.277112585500149, -0.10781805575519, -0.169294529744959, 78.3638181818182, 78.7333118279568, 80.8447863247864, 80.6186086956523
8/22/2017, 78.37, 79.39, 78.32, 79.3, 5455500, 0.806592877220558, -0.243817013537858, 0.586321764494458, 1.17224039762433, 0, -0.222613037771467, -0.130777052158445, -0.0918359856130214, 78.6352727272727, 78.6576559139783, 80.8346153846155, 80.6472049689442
8/23/2017, 79.03, 79.05, 78.67, 78.7, 5662539, 0.812130551529996, -0.795255257208789, 0.353603391765424, 1.07360361925329, 0, -0.22524030906358, -0.149669703539472, -0.0755706055241073, 78.7163636363636, 78.5398064516127, 80.80031990232, 80.6603211391352
8/24/2017, 78.78, 79.04, 78.63, 78.93, 5502816, 0.795248203283165, -0.947219207998097, 0.311934444581567, 1.11160468512317, 0, -0.206384293021046, -0.161012621435787, -0.0453716715852586, 78.7154545454545, 78.4610967741935, 80.7548180708182, 80.6785642675446
8/25/2017, 79.1, 79.4, 78.89, 78.95, 5476522, 0.787593333133416, -0.897484675044942, 0.341834266076225, 1.126404182696, 0, -0.187663661728223, -0.166342829494274, -0.0213208322339489, 78.7354545454545, 78.4251827956988, 80.7110573870575, 80.6967206208427
8/28/2017, 79.17, 79.5, 79.15, 79.37, 7432771, 0.778902217063614, -0.67768704437117, 0.516869134711526, 1.27975407015577, 0, -0.137353609726972, -0.160544985540814, 0.0231913758138417, 78.9874545454545, 78.4308387096773, 80.6920024420025, 80.7244030668128
8/29/2017, 79.04, 79.6, 78.97, 79.52, 4243532, 0.778173987926585, -0.370101084919903, 0.328120544467205, 1.28220292880253, 0, -0.0844058070510272, -0.145317149842856, 0.0609113427918292, 79.2781818181817, 78.4625591397848, 80.6658803418805, 80.7549087367435
8/30/2017, 79.43, 80.13, 79.41, 79.93, 3667897, 0.780512645363768, -0.0651646251022321, 0.370453946178713, 1.34065548543534, 0, -0.00925404362058657, -0.118104528598402, 0.108850484977816, 79.7332727272726, 78.5920860215053, 80.669623931624, 80.7943349016255
8/31/2017, 80.13, 81.37, 80.13, 81.29, 6987189, 0.817653548489724, 0.687737041669861, 0.456953778275555, 1.61933408142883, 0, 0.15822103078925, -0.0628394167208721, 0.221060447510122, 80.4285454545453, 78.933505376344, 80.7358827838828, 80.8648633417865
9/1/2017, 81.41, 81.58, 80.92, 81.23, 6471618, 0.817970012420204, 0.511748121423412, 0.207381473333515, 1.63064974546272, 0, 0.282844282468872, 0.00629732311707679, 0.276546959351795, 80.8712727272726, 79.2599569892472, 80.8038241758243, 80.9323592064046
9/5/2017, 80.89, 81.37, 80.5, 80.88, 8076875, 0.834217592772608, 0.399458443330324, 0.140369851771348, 1.54843783445406, 0, 0.349340057631323, 0.0749058700199261, 0.274434187611397, 81.086909090909, 79.5384516129031, 80.8555604395606, 80.9901382868938
9/6/2017, 81.16, 81.35, 80.8, 81.27, 8790950, 0.82254144159316, 0.617005932523682, 0.27505234540528, 1.67716155591041, 0, 0.428567915007818, 0.145638279017505, 0.282929635990314, 81.4892727272725, 79.8282795698923, 80.9247008547009, 81.0556133550932
9/7/2017, 81.26, 82.35, 81.24, 82.17, 7250995, 0.840398512965343, 0.988706504236348, 0.739938580459868, 1.78163051737085, 0, 0.557551929590446, 0.228021009132093, 0.329530920458353, 81.9750909090907, 80.2085591397848, 81.0327326007327, 81.1403421158759
9/8/2017, 82.05, 82.68, 81.91, 82.54, 4302627, 0.841443766899009, 1.06946275973927, 0.723395554286496, 2.08992048874041, 0, 0.681769582843629, 0.3187707238744, 0.362998858969229, 82.4454545454544, 80.5858279569891, 81.1568424908426, 81.2316782938012
9/11/2017, 82.91, 83.2, 82.73, 83.18, 6286176, 0.832894086244914, 1.35298913479956, 1.1297923874256, 2.16056239060446, 0, 0.822375783166265, 0.419491735732773, 0.402884047433492, 82.9439999999998, 81.0517419354838, 81.2958266178267, 81.3356052545157
9/12/2017, 83.2, 83.37, 83.04, 83.36, 6984789, 0.809334496031182, 1.35371585951035, 1.21469152796506, 2.09690656254669, 0, 0.937524506687808, 0.52309828992378, 0.414426216764028, 83.3579999999998, 81.5150537634407, 81.448170940171, 81.4413759740261
9/13/2017, 83.26, 83.41, 82.89, 83.05, 5873781, 0.803044159057211, 1.3875992344321, 1.07921075109801, 2.14482607652587, 0, 0.992327358373501, 0.616944103613724, 0.375383254759777, 83.4772727272726, 81.9046451612902, 81.5806910866912, 81.5379006163329
9/14/2017, 82.82, 83.29, 82.72, 83.16, 6373776, 0.796154119038196, 1.39332923328418, 0.978461403999768, 2.01733906984177, 0, 1.03273042042498, 0.700101366975976, 0.332629053449007, 83.5239999999999, 82.2746451612903, 81.7023882783884, 81.6348232082779
9/15/2017, 83.06, 83.06, 82.5, 82.59, 7091336, 0.801522795886372, 1.65617782339248, 1.16369634703623, 1.80279969877808, 0, 1.00714614801032, 0.761510323182845, 0.245635824827476, 83.4696363636362, 82.557569892473, 81.7955579975581, 81.7169801016886
9/18/2017, 82.68, 82.9, 82.44, 82.57, 7783052, 0.789486245932455, 1.55710000951536, 1.03867756321572, 1.70622960330595, 0, 0.974028599559958, 0.804013978458268, 0.17001462110169, 83.3254545454543, 82.8070537634407, 81.8778363858365, 81.7969273743018
9/19/2017, 82.61, 82.71, 81.83, 81.92, 7329150, 0.809673893558479, 1.06650667996938, 0.874026025847362, 1.51035411002263, 0, 0.885129909468546, 0.820237164660323, 0.0648927448082224, 82.8136363636361, 82.9654623655912, 81.9273162393163, 81.8608354818909
9/20/2017, 81.95, 82.09, 81.41, 82, 5101780, 0.809903184052379, 1.09700268398124, 0.925910684082077, 1.48157242301139, 0, 0.811774754445722, 0.818544682617403, -0.00676992817168143, 82.350727272727, 83.0947096774192, 81.972634920635, 81.9250998725033
9/21/2017, 81.95, 82.04, 81.54, 81.58, 4527869, 0.804013949959308, 0.842590686034527, 0.638461303657992, 1.34502657508229, 0, 0.711547499035291, 0.797145245900981, -0.0855977468656899, 81.8829090909088, 83.1591182795697, 82.0055604395605, 81.9788128265179
9/22/2017, 81.47, 81.69, 81.16, 81.58, 6473284, 0.796296704287771, 1.33158114952178, 0.617178185322434, 1.29716084464932, 0, 0.624913068169164, 0.762698810354617, -0.137785742185453, 81.5212727272724, 83.1432688172042, 82.0277851037852, 82.0313376098837
9/25/2017, 81.47, 81.84, 81.22, 81.34, 12439330, 0.796825557892876, 1.39900467527545, 0.385610905970455, 1.33471880330911, 0, 0.530770273978689, 0.716313103079432, -0.185542829100743, 81.2570909090906, 83.0909892473117, 82.0130500610501, 82.0775282021153
9/26/2017, 81.57, 81.8, 81.18, 81.21, 4579765, 0.796368690248198, 1.19728451894435, 0.436377616771208, 1.19584604443275, 0, 0.440592640080396, 0.661169010479625, -0.220576370399228, 81.0843636363632, 83.0398709677418, 81.9949474969476, 82.1198971229295
9/27/2017, 81.42, 81.42, 80.83, 81.18, 5384691, 0.79316883799339, 0.840708889719743, 0.40893607825499, 1.19867806616813, 0, 0.362526486569436, 0.601440505697587, -0.238914019128151, 80.956545454545, 82.9715268817203, 81.975518925519, 82.1606698867232
9/28/2017, 81.11, 81.52, 80.99, 81.25, 4229024, 0.785476602521701, 1.19533212115275, 0.235555948594085, 1.33291752184814, 0, 0.302816235396236, 0.541715651637317, -0.238899416241081, 80.9769090909086, 82.9135053763439, 81.9590891330892, 82.2020070542725
9/29/2017, 81.26, 81.77, 81.06, 81.73, 6902730, 0.785256029085327, 1.28981688586577, 0.219373802585302, 1.41089548940206, 0, 0.290874400597886, 0.491547401429431, -0.200673000831545, 81.1532727272723, 82.838129032258, 81.9647863247863, 82.2525498142521
10/2/2017, 81.97, 82.57, 81.88, 82.56, 8764865, 0.789365630986998, 1.57855398514019, 0.486382296087502, 1.62388871086658, 0, 0.344414280449925, 0.46212077723353, -0.117706496783604, 81.6592727272722, 82.8223225806451, 82.0064078144078, 82.3194296853246
10/3/2017, 82.68, 82.8, 82.22, 82.54, 5141700, 0.785213534886991, 1.39213111305719, 0.489517305781093, 1.61006399399699, 0, 0.380841089103825, 0.445864839607589, -0.0650237505037636, 82.0289090909086, 82.7978924731182, 82.0501074481075, 82.3845081289613
10/4/2017, 82.66, 82.97, 82.58, 82.94, 3291140, 0.768277657476411, 1.48672550545863, 0.790306381445463, 1.7229179015406, 0, 0.436949374070778, 0.444081746500227, -0.00713237242944842, 82.5189090909086, 82.8605161290321, 82.1034114774115, 82.4565543193719
10/5/2017, 82.94, 83.01, 82.62, 83, 7709648, 0.752830138139023, 1.34152017679767, 0.894955787144168, 1.62948210555427, 0, 0.480715701334674, 0.451408537467116, 0.0293071638675578, 82.8943636363631, 82.8672688172042, 82.151728937729, 82.5283775906738
10/6/2017, 82.85, 83.21, 82.76, 82.89, 4035940, 0.743282137679598, 0.834234057052074, 1.04904703532669, 1.6779744176811, 0, 0.500752388492032, 0.461277307672099, 0.0394750808199325, 83.1543636363631, 82.8476559139784, 82.1966153846154, 82.5964868329685
10/9/2017, 82.88, 82.9, 82.24, 82.37, 4558776, 0.75063886818804, 0.577444474452091, 0.758289144109464, 1.84064243855658, 0, 0.469262586253592, 0.462874363388398, 0.00638822286519414, 83.1152727272722, 82.7378494623655, 82.2324493284493, 82.6525789056306
10/10/2017, 82.4, 82.56, 82.11, 82.56, 4037741, 0.738718718435276, 0.861730834184947, 0.837250181628645, 1.80531512134329, 0, 0.454400062149347, 0.461179503140588, -0.00677944099124095, 83.0596363636358, 82.6580860215053, 82.2837069597069, 82.7113819989536
10/11/2017, 82.51, 82.81, 82.49, 82.72, 4031596, 0.719767728775576, 0.752292970902804, 0.943527317950243, 1.79033244369294, 0, 0.450340818909297, 0.459011766294329, -0.00867094738503293, 82.9796363636358, 82.5880430107526, 82.333304029304, 82.7722267688804
10/12/2017, 82.69, 82.82, 82.53, 82.63, 4732044, 0.702072215879218, 0.270742281196068, 0.974399421187742, 1.72216874879757, 0, 0.434848923847596, 0.454179197804983, -0.0193302739573866, 82.7985454545449, 82.5132688172042, 82.3707008547009, 82.8300292262731
10/13/2017, 82.36, 82.53, 82.22, 82.42, 5909628, 0.693540594979311, -0.0581135967448644, 0.867524757380907, 1.61465367447884, 0, 0.401003719182768, 0.44354410208054, -0.0425403828977721, 82.5656363636358, 82.4850967741934, 82.3994676434677, 82.882452159789
10/16/2017, 82.36, 82.68, 81.91, 82.06, 10219710, 0.70867091209219, -0.667264212252936, 0.810878513069441, 1.48456344479776, 0, 0.341199029269475, 0.423075087518327, -0.0818760582488517, 82.3367272727267, 82.3999569892472, 82.4037997557998, 82.9266241206032
10/17/2017, 82.23, 83.38, 82.23, 83.16, 8437761, 0.743697189682189, -0.0875003329108125, 1.04053109280788, 1.60356218712639, 0, 0.378204482707574, 0.414100966556176, -0.0358964838486027, 82.5110909090903, 82.4256989247311, 82.4640634920635, 82.9917119402987
10/18/2017, 83.37, 83.73, 83.18, 83.28, 6938689, 0.739716202921137, 0.12770789434692, 1.19476124860937, 1.66315262781631, 1.63226081405807, 0.412459986310566, 0.413772770507054, -0.00131278419648845, 82.7730909090903, 82.4779569892473, 82.5232185592186, 83.0578927146448
10/19/2017, 83.18, 83.81, 83.06, 83.79, 6410394, 0.743207866216836, 0.319368008734563, 1.30417780318086, 1.79065863935099, 1.61917976226916, 0.475281705813643, 0.426074557568372, 0.0492071482452709, 83.2047272727268, 82.6419569892473, 82.6039291819292, 83.1328078817736
10/20/2017, 83.82, 83.95, 83.59, 83.88, 6343777, 0.726749138707597, 0.672295538395674, 1.71765687741107, 1.7424255382261, 1.58465877878592, 0.526264173164321, 0.446112480687562, 0.0801516924767595, 83.6023636363631, 82.8315913978494, 82.6922466422466, 83.2080498406261
10/23/2017, 83.99, 84.31, 83.63, 83.67, 7159559, 0.732780349791486, 0.571360424546426, 1.57869096500296, 1.52613109823206, 1.53496956844242, 0.543458252448616, 0.465581635039773, 0.0778766174088432, 83.769454545454, 83.0286021505376, 82.7652625152625, 83.2777718794837
10/24/2017, 83.68, 83.69, 82.63, 83.11, 7145502, 0.764602879000132, 0.631736581956092, 1.23253125577959, 1.28649278486077, 1.42983941741245, 0.506063776076488, 0.473678063247116, 0.0323857128293719, 83.7101818181813, 83.1633978494623, 82.8055506715507, 83.3353147051861
10/25/2017, 83.03, 83.23, 82.67, 82.99, 6819089, 0.761162043740401, 0.525872188567941, 1.19508500789833, 1.31294575274888, 1.38504185799335, 0.461426351271257, 0.471227720851944, -0.00980136958068717, 83.611454545454, 83.2639139784946, 82.8546227106227, 83.3894245110456
10/26/2017, 82.4, 82.64, 81.66, 82.16, 13466887, 0.811348540768198, 0.296431772987248, 0.851005075124473, 1.1600692681666, 1.38583828230116, 0.354984763731281, 0.447979129427811, -0.0929943656965306, 83.1932727272722, 83.2668387096774, 82.8699023199024, 83.4265547194353
10/27/2017, 81.87, 82.23, 81.83, 82.14, 6121961, 0.795317461700017, 0.286628970182199, 1.20457235450503, 1.10876302902701, 1.3745054969252, 0.265949505530656, 0.41157320464838, -0.145623699117724, 82.7518181818177, 83.2356774193548, 82.9040390720391, 83.4625358851677
10/30/2017, 81.8, 81.92, 81.08, 81.26, 5884007, 0.828956528289902, -0.02289397819175, 1.01765545682765, 0.954493966051048, 1.25440572449867, 0.122962343059726, 0.35385103233065, -0.230888689270924, 81.9496363636358, 83.0944301075269, 82.9164102564103, 83.4810512645251
10/31/2017, 81.21, 81.46, 80.97, 81.11, 6548619, 0.819170966766065, -0.032037860241876, 0.865264320455319, 0.810756693827511, 1.28632281515001, -0.00243172831275729, 0.282594480201968, -0.285026208514725, 81.3592727272722, 82.8992688172043, 82.9190671550673, 83.4962793951706
11/1/2017, 81.25, 81.65, 81.09, 81.31, 7427810, 0.81073434090119, 0.0724877500735689, 0.655309189008822, 0.875507204198042, 1.32020748534188, -0.0846928186665536, 0.209137020428264, -0.293829839094818, 80.9738181818176, 82.7400430107527, 82.9282197802199, 83.5148788339446
11/2/2017, 81.46, 81.48, 80.75, 80.94, 10200322, 0.818813550725747, -0.125167582945309, 0.741455994064024, 0.758703594744543, 1.33926929622847, -0.177692900070056, 0.1317710363286, -0.309463936398656, 80.6699999999994, 82.5103225806452, 82.9043028083029, 83.526100186022
11/3/2017, 80.85, 81.66, 80.85, 81.61, 6862733, 0.821112980712595, -0.0381871200464942, 0.864115101768706, 0.813959241565136, 1.43212107143873, -0.195083927949511, 0.0664000434729776, -0.261483971422489, 80.7710909090903, 82.3697419354839, 82.9180683760685, 83.5494927822388
